14,45,14
14,46,88
14,47,3
14,48,24
14,49,6
14,50,3
14,51,52
14,52,10
14,53,6
14,54,3
14,55,7
14,56,12
14,57,30
14,58,33
14,59,7
14,60,30
14,61,1
14,62,10
14,63,13
14,64,5
14,65,16
14,66,10
14,67,1
14,68,6
14,69,2
14,70,4
14,72,8
14,73,1
14,74,9
14,75,45
14,76,8
14,77,26
14,78,16
14,79,2
14,80,8
14,81,6
14,82,5
14,83,3
14,84,8
14,85,11
14,86,13
14,87,2
14,88,12
15,18,52
15,21,11
15,22,1
15,25,1
15,26,1
15,27,10
15,28,11
15,29,2
15,30,1
15,33,1
15,42,1
15,44,11
15,46,2
15,47,1
15,48,5
15,51,22
15,52,1
15,53,2
15,57,83
15,58,2
15,60,4
15,65,4
15,66,11
15,67,11
15,72,1
15,73,5
15,74,3
15,75,2
15,77,15
15,78,22
15,81,1
16,17,2
16,19,29
16,20,26
16,22,10
16,23,2
16,24,2
16,25,20
16,26,28
16,27,8
16,28,3
16,29,17
16,30,23
16,31,3
16,32,6
16,33,6
16,34,1
16,35,6
16,36,1
16,39,1
16,40,16
16,43,4
16,44,5
16,46,59
16,47,10
16,48,21
16,50,1
16,51,55
16,52,3
16,55,5
16,56,1
16,57,12
16,58,27
16,59,1
16,60,11
16,62,1
16,63,10
16,64,1
16,65,21
16,67,1
16,68,4
16,69,9
16,70,3
16,71,1
16,74,20
16,75,57
16,76,4
16,77,11
16,78,23
16,79,6
16,80,4
16,83,2
16,84,20
16,85,1
16,87,2
16,88,1
17,19,3
17,20,3
17,21,1
17,22,2
17,23,2
17,24,1
17,25,10
17,26,6
17,27,4
17,28,1
17,29,3
17,30,4
17,31,1
17,32,1
17,33,2
17,35,3
17,36,1
17,37,3
17,38,3
17,40,5
17,43,2
17,44,6
17,45,2
17,46,21
17,47,3
17,48,6
17,49,1
17,51,15
17,52,4
17,53,2
17,57,9
17,58,10
17,59,1
17,60,11
17,61,2
17,62,2
17,63,5
17,64,1
17,65,6
17,66,2
17,69,2
17,70,1
17,71,6
17,73,2
17,74,2
17,75,16
17,76,1
17,77,8
17,78,11
17,79,3
17,80,1
17,81,1
17,88,6
18,20,5
18,21,2
18,22,1
18,24,2
18,25,3
18,26,3
18,27,14
18,28,2
18,29,2
18,31,2
18,41,5
18,42,1
18,44,3
18,45,3
18,46,11
18,48,9
18,51,31
18,53,1
18,54,1
18,57,29
18,58,5
18,60,6
18,63,4
18,64,1
18,65,10
18,66,2
18,67,2
18,73,7
18,75,3
18,77,5
18,78,5
18,81,1
19,20,33
19,22,13
19,23,6
19,24,2
19,25,35
19,26,32
19,27,15
19,28,2
19,29,26
19,30,17
19,31,4
19,32,6
19,33,7
19,35,7
19,36,6
19,38,2
19,40,17
19,43,4
19,44,11
19,45,4
19,46,83
19,47,5
19,48,29
19,49,1
19,50,2
19,51,67
19,52,5
19,55,11
19,56,1
19,57,32
19,58,28
19,59,1
19,60,22
19,61,4
19,62,7
19,63,11
19,64,1
19,65,24
19,67,2
19,68,6
19,69,15
19,70,7
19,71,8
19,73,6
19,74,19
19,75,71
19,76,10
19,77,29
19,78,34
19,79,8
19,80,9
19,81,1
19,82,4
19,83,7
19,84,5
19,85,1
19,86,4
19,87,6
19,88,6
20,21,9
20,22,45
20,23,22
20,24,11
20,25,153
20,26,70
20,27,29
20,28,5
20,29,114
20,30,82
20,31,18
20,32,8
20,33,26
20,34,8
20,35,38
20,36,12
20,37,10
20,38,7
20,39,4
20,40,24
20,41,2
20,42,7
20,43,17
20,44,20
20,45,17
20,46,403
20,47,28
20,48,89
20,49,18
20,50,5
20,51,139
20,52,51
20,53,6
20,54,3
20,55,11
20,56,13
20,57,87
20,58,118
20,59,12
20,60,75
20,61,4
20,62,17
20,63,47
20,64,10
20,65,56
20,66,4
20,67,3
20,68,17
20,69,16
20,70,4
20,71,17
20,73,12
20,74,46
20,75,124
20,76,33
20,77,59
20,78,104
20,79,42
20,80,30
20,81,4
20,82,9
20,83,8
20,84,22
20,85,10
20,86,10
20,87,14
20,88,22
21,22,9
21,23,9
21,26,2
21,28,1
21,29,1
21,32,1
21,33,1
21,37,1
21,40,1
21,43,1
21,44,2
21,45,1
21,46,1
21,47,1
21,48,21
21,51,50
21,57,14
21,58,12
21,60,4
21,64,1
21,65,6
21,66,1
21,67,1
21,71,4
21,73,1
21,74,38
21,75,2
21,77,7
21,78,3
21,80,1
21,82,1
21,83,1
22,23,13
22,24,1
22,25,34
22,26,21
22,27,2
22,28,1
22,29,20
22,30,11
22,31,4
22,32,4
22,33,5
22,34,3
22,35,9
22,36,1
22,38,2
22,40,6
22,41,6
22,43,4
22,44,5
22,45,4
22,46,93
22,47,6
22,48,33
22,49,3
22,51,59
22,52,11
22,53,5
22,54,2
22,55,1
22,56,8
22,57,29
22,58,45
22,59,5
22,60,21
22,61,5
22,62,7
22,63,12
22,64,2
22,65,19
22,67,2
22,68,9
22,69,8
22,70,2
22,71,5
22,72,1
22,73,2
22,74,15
22,75,48
22,76,8
22,77,19
22,78,26
22,79,3
22,80,6
22,81,2
22,82,6
22,83,7
22,84,11
22,85,2
22,86,4
22,87,7
22,88,4
23,24,2
23,25,28
23,26,28
23,27,6
23,28,2
23,29,16
23,30,27
23,31,20
23,32,3
23,33,4
23,34,3
23,35,9
23,36,4
23,37,2
23,38,4
23,40,12
23,41,12
23,43,4
23,44,7
23,45,4
23,46,99
23,47,1
23,48,34
23,49,1
23,51,65
23,52,7
23,53,3
